as_of,component,phase,formed,today,symbol,sign,weight,k,exposure,margin
2026-09-24,trend,2,2026-09-23,False,HYPEUSDT,1,0.003359534429966456,0.5699873952881126,0.0019148922791173144,0.0009574461395586572
2026-09-24,trend,2,2026-09-23,False,LINKUSDT,1,0.004246853844337995,0.5699873952881126,0.002420653160903521,0.0012103265804517605
2026-09-24,trend,2,2026-09-23,False,PUMPUSDT,-1,-0.002148802332112326,0.5699873952881126,-0.0012247902442697265,0.0006123951221348633
2026-09-24,trend,2,2026-09-23,False,SOLUSDT,1,0.004482839954824003,0.5699873952881126,0.0025551622693436135,0.0012775811346718068
2026-09-24,trend,2,2026-09-23,False,SUIUSDT,1,0.0033529056311573345,0.5699873952881126,0.0019111139473502142,0.0009555569736751071
2026-09-24,trend,2,2026-09-23,False,TRUMPUSDT,-1,-0.002430942264373586,0.5699873952881126,-0.0013856064493660868,0.0006928032246830434
2026-09-24,trend,2,2026-09-23,False,TUTUSDT,-1,-0.0006811763165267935,0.5699873952881126,-0.00038826191438905795,0.00019413095719452897
2026-09-24,trend,2,2026-09-23,False,XRPUSDT,1,0.003941669316906838,0.5699873952881126,0.0022467018270308026,0.0011233509135154013
2026-09-24,trend,2,2026-09-23,False,ZECUSDT,1,0.0019739741327649465,0.5699873952881126,0.0011251403743008028,0.0005625701871504014
2026-09-24,trend,3,2026-09-24,True,1000PEPEUSDT,1,0.0026557928925456695,0.5699873952881126,0.0015137684732467885,0.0007568842366233943
2026-09-24,trend,3,2026-09-24,True,ACEUSDT,-1,-0.0009762859801533084,0.5699873952881126,-0.0005564707028838862,0.0002782353514419431
2026-09-24,trend,3,2026-09-24,True,ADAUSDT,1,0.003614442019071132,0.5699873952881126,0.0020601863918702614,0.0010300931959351307
2026-09-24,trend,3,2026-09-24,True,AKEUSDT,1,0.00047068869436264944,0.5699873952881126,0.0002682866228913291,0.00013414331144566454
2026-09-24,trend,3,2026-09-24,True,BNBUSDT,1,0.006998527798825092,0.5699873952881126,0.003989072630903762,0.001994536315451881
2026-09-24,trend,3,2026-09-24,True,BTCUSDT,1,0.006647218041671572,0.5699873952881126,0.0037888304974845284,0.0018944152487422642
2026-09-24,trend,3,2026-09-24,True,BTWUSDT,1,0.0009925617579157797,0.5699873952881126,0.0005657476910570055,0.00028287384552850274
2026-09-24,trend,3,2026-09-24,True,CYSUSDT,-1,-0.0009320996478545577,0.5699873952881126,-0.0005312850504295863,0.00026564252521479317
2026-09-24,trend,3,2026-09-24,True,DOGEUSDT,1,0.004018476016380393,0.5699873952881126,0.002290480677604411,0.0011452403388022055
2026-09-24,trend,3,2026-09-24,True,ENAUSDT,1,0.00222020780440521,0.5699873952881126,0.0012654904634312651,0.0006327452317156326
2026-09-24,trend,3,2026-09-24,True,ETHUSDT,1,0.004904946322239042,0.5699873952881126,0.002795757578241039,0.0013978787891205195
2026-09-24,trend,3,2026-09-24,True,HYPEUSDT,1,0.0033812430879527596,0.5699873952881126,0.0019272659405381281,0.0009636329702690641
2026-09-24,trend,3,2026-09-24,True,LINKUSDT,1,0.004146240718499543,0.5699873952881126,0.002363304947375067,0.0011816524736875335
2026-09-24,trend,3,2026-09-24,True,PUMPUSDT,-1,-0.002161144848050978,0.5699873952881126,-0.0012318253227809007,0.0006159126613904504
2026-09-24,trend,3,2026-09-24,True,SOLUSDT,1,0.004509430201525016,0.5699873952881126,0.0025703183748007927,0.0012851591874003963
2026-09-24,trend,3,2026-09-24,True,SUIUSDT,1,0.003336424816002098,0.5699873952881126,0.0019017200904476563,0.0009508600452238281
2026-09-24,trend,3,2026-09-24,True,TRUMPUSDT,-1,-0.0024337347044129866,0.5699873952881126,-0.0013871981049906428,0.0006935990524953214
2026-09-24,trend,3,2026-09-24,True,TUTUSDT,-1,-0.0006856456089134606,0.5699873952881126,-0.0003908093547153153,0.00019540467735765766
2026-09-24,trend,3,2026-09-24,True,XRPUSDT,1,0.00396254929258446,0.5699873952881126,0.0022586031499809696,0.0011293015749904848
2026-09-24,trend,3,2026-09-24,True,ZECUSDT,1,0.0019874335513122123,0.5699873952881126,0.0011328120732206513,0.0005664060366103256
2026-09-24,trend,4,2026-09-18,False,1000PEPEUSDT,-1,-0.003063005523354094,0.5699873952881126,-0.0017458745400097022,0.0008729372700048511
2026-09-24,trend,4,2026-09-18,False,ACEUSDT,-1,-0.0009330794235392619,0.5699873952881126,-0.0005318435102200775,0.00026592175511003875
2026-09-24,trend,4,2026-09-18,False,ADAUSDT,-1,-0.003667005084667753,0.5699873952881126,-0.0020901466767180373,0.0010450733383590186
2026-09-24,trend,4,2026-09-18,False,AKEUSDT,1,0.00045592429679368297,0.5699873952881126,0.00025987110237799574,0.00012993555118899787
2026-09-24,trend,4,2026-09-18,False,BNBUSDT,1,0.00695955468109606,0.5699873952881126,0.0039668584450431345,0.0019834292225215672
2026-09-24,trend,4,2026-09-18,False,BTCUSDT,1,0.006875737437512046,0.5699873952881126,0.003919083672692453,0.0019595418363462266
2026-09-24,trend,4,2026-09-18,False,BTWUSDT,1,0.0009873867341627638,0.5699873952881126,0.0005627979927474698,0.0002813989963737349
2026-09-24,trend,4,2026-09-18,False,CYSUSDT,-1,-0.0008948264390389236,0.5699873952881126,-0.0005100397912227332,0.0002550198956113666
2026-09-24,trend,4,2026-09-18,False,DOGEUSDT,-1,-0.004630641021337249,0.5699873952881126,-0.002639407014266304,0.001319703507133152
2026-09-24,trend,4,2026-09-18,False,ENAUSDT,1,0.0023714557574991127,0.5699873952881126,0.0013516998902579171,0.0006758499451289586
2026-09-24,trend,4,2026-09-18,False,ETHUSDT,1,0.004800214651711703,0.5699873952881126,0.0027360618461529885,0.0013680309230764943
2026-09-24,trend,4,2026-09-18,False,HYPEUSDT,1,0.0032567705704129243,0.5699873952881126,0.0018563181744806435,0.0009281590872403218
2026-09-24,trend,4,2026-09-18,False,LINKUSDT,1,0.004245696237835403,0.5699873952881126,0.0024199933397883403,0.0012099966698941702
2026-09-24,trend,4,2026-09-18,False,PUMPUSDT,1,0.002110169595046435,0.5699873952881126,0.001202770071096689,0.0006013850355483445
2026-09-24,trend,4,2026-09-18,False,SOLUSDT,1,0.004500376572038305,0.5699873952881126,0.0025651579201117587,0.0012825789600558793
2026-09-24,trend,4,2026-09-18,False,SUIUSDT,-1,-0.003800238511197631,0.5699873952881126,-0.0021660880504711126,0.0010830440252355563
2026-09-24,trend,4,2026-09-18,False,TRUMPUSDT,1,0.0024406290917942594,0.5699873952881126,0.0013911278188962017,0.0006955639094481009
2026-09-24,trend,4,2026-09-18,False,TUTUSDT,-1,-0.0006569287784129963,0.5699873952881126,-0.0003744411232974254,0.0001872205616487127
2026-09-24,trend,4,2026-09-18,False,XRPUSDT,-1,-0.0040306971947791145,0.5699873952881126,-0.00229744659524725,0.001148723297623625
2026-09-24,trend,4,2026-09-18,False,ZECUSDT,1,0.0019577811129441332,0.5699873952881126,0.0011159105571112886,0.0005579552785556443
2026-09-24,trend,5,2026-09-19,False,1000PEPEUSDT,1,0.003023297575195855,0.5699873952881126,0.001723241510066752,0.000861620755033376
2026-09-24,trend,5,2026-09-19,False,ACEUSDT,-1,-0.0009407120636121161,0.5699873952881126,-0.0005361940188543753,0.0002680970094271877
2026-09-24,trend,5,2026-09-19,False,ADAUSDT,1,0.003693454804162038,0.5699873952881126,0.0021052226834386858,0.0010526113417193429
2026-09-24,trend,5,2026-09-19,False,AKEUSDT,1,0.00045434271529684714,0.5699873952881126,0.00025896962086017843,0.00012948481043008922
2026-09-24,trend,5,2026-09-19,False,BNBUSDT,1,0.0070172555149909405,0.5699873952881126,0.003999747193060829,0.0019998735965304146
2026-09-24,trend,5,2026-09-19,False,BTCUSDT,1,0.0069303657356038235,0.5699873952881126,0.003950221114030808,0.001975110557015404
2026-09-24,trend,5,2026-09-19,False,BTWUSDT,1,0.0009954673142599886,0.5699873952881126,0.000567403821549504,0.000283701910774752
2026-09-24,trend,5,2026-09-19,False,CYSUSDT,-1,-0.0009022731240237784,0.5699873952881126,-0.0005142843078007817,0.00025714215390039083
2026-09-24,trend,5,2026-09-19,False,DOGEUSDT,-1,-0.004668755537135592,0.5699873952881126,-0.002661131807848869,0.0013305659039244346
2026-09-24,trend,5,2026-09-19,False,ENAUSDT,1,0.002188810769080368,0.5699873952881126,0.0012475945490466895,0.0006237972745233447
2026-09-24,trend,5,2026-09-19,False,ETHUSDT,1,0.00483752149389765,0.5699873952881126,0.002757326275956981,0.0013786631379784904
2026-09-24,trend,5,2026-09-19,False,HYPEUSDT,1,0.003283576194748336,0.5699873952881126,0.0018715970424746562,0.0009357985212373281
2026-09-24,trend,5,2026-09-19,False,LINKUSDT,1,0.004274088320081312,0.5699873952881126,0.002436176468794492,0.001218088234397246
2026-09-24,trend,5,2026-09-19,False,PUMPUSDT,-1,-0.0021276710790961505,0.5699873952881126,-0.0012127456964038626,0.0006063728482019313
2026-09-24,trend,5,2026-09-19,False,SOLUSDT,1,0.0045300596990399495,0.5699873952881126,0.002582076928355432,0.001291038464177716
2026-09-24,trend,5,2026-09-19,False,SUIUSDT,1,0.003775815888446462,0.5699873952881126,0.0021521674633430696,0.0010760837316715348
2026-09-24,trend,5,2026-09-19,False,TRUMPUSDT,-1,-0.002460608580069864,0.5699873952881126,-0.001402515875377603,0.0007012579376888015
2026-09-24,trend,5,2026-09-19,False,TUTUSDT,-1,-0.0006621599283271447,0.5699873952881126,-0.00037742281281135255,0.00018871140640567627
2026-09-24,trend,5,2026-09-19,False,XRPUSDT,-1,-0.004061689051945947,0.5699873952881126,-0.002315111563188914,0.001157555781594457
2026-09-24,trend,5,2026-09-19,False,ZECUSDT,1,0.001964662433597117,0.5699873952881126,0.001119832823146425,0.0005599164115732125
2026-09-24,trend,6,2026-09-20,False,1000PEPEUSDT,-1,-0.003038509638251178,0.5699873952881126,-0.0017319121942646143,0.0008659560971323072
2026-09-24,trend,6,2026-09-20,False,ACEUSDT,-1,-0.0009482917856264336,0.5699873952881126,-0.0005405143648623241,0.00027025718243116207
2026-09-24,trend,6,2026-09-20,False,ADAUSDT,1,0.0037241146460454864,0.5699873952881126,0.0021226984068537782,0.0010613492034268891
2026-09-24,trend,6,2026-09-20,False,AKEUSDT,1,0.0004578212048887412,0.5699873952881126,0.00026095231608219894,0.00013047615804109947
2026-09-24,trend,6,2026-09-20,False,BNBUSDT,1,0.007050549510055693,0.5699873952881126,0.004018724350586523,0.0020093621752932615
2026-09-24,trend,6,2026-09-20,False,BTCUSDT,1,0.006987775863919772,0.5699873952881126,0.003982944163532772,0.001991472081766386
2026-09-24,trend,6,2026-09-20,False,BTWUSDT,1,0.0009749804775471826,0.5699873952881126,0.0005557265828538788,0.0002778632914269394
2026-09-24,trend,6,2026-09-20,False,CYSUSDT,-1,-0.0009096970740518783,0.5699873952881126,-0.0005185158657400475,0.00025925793287002373
2026-09-24,trend,6,2026-09-20,False,DOGEUSDT,-1,-0.004706464406347885,0.5699873952881126,-0.0026826253879904437,0.0013413126939952219
2026-09-24,trend,6,2026-09-20,False,ENAUSDT,1,0.0021923803232263062,0.5699873952881126,0.0012496291499166728,0.0006248145749583364
2026-09-24,trend,6,2026-09-20,False,ETHUSDT,1,0.0048767809105144605,0.5699873952881126,0.0027797036485749274,0.0013898518242874637
2026-09-24,trend,6,2026-09-20,False,HYPEUSDT,1,0.0033075558523036927,0.5699873952881126,0.001885265145024535,0.0009426325725122675
2026-09-24,trend,6,2026-09-20,False,LINKUSDT,1,0.004307745244460943,0.5699873952881126,0.0024553604914550465,0.0012276802457275233
2026-09-24,trend,6,2026-09-20,False,PUMPUSDT,-1,-0.0021452061239369603,0.5699873952881126,-0.001222740450938936,0.000611370225469468
2026-09-24,trend,6,2026-09-20,False,SOLUSDT,1,0.004567661692936384,0.5699873952881126,0.0026035095909141006,0.0013017547954570503
2026-09-24,trend,6,2026-09-20,False,SUIUSDT,1,0.0037649357348023904,0.5699873952881126,0.0021459659129071506,0.0010729829564535753
2026-09-24,trend,6,2026-09-20,False,TRUMPUSDT,-1,-0.0024798164059637766,0.5699873952881126,-0.0014134640940280218,0.0007067320470140109
2026-09-24,trend,6,2026-09-20,False,TUTUSDT,-1,-0.0006676387330177809,0.5699873952881126,-0.0003805456624262606,0.0001902728312131303
2026-09-24,trend,6,2026-09-20,False,XRPUSDT,-1,-0.004095406497971864,0.5699873952881126,-0.0023343300824249934,0.0011671650412124967
2026-09-24,trend,6,2026-09-20,False,ZECUSDT,1,0.0019790692668932054,0.5699873952881126,0.0011280445365312126,0.0005640222682656063
2026-09-24,coinbase,0,2026-09-21,False,BTCUSDT,1,0.13065149301346057,0.3426151857028053,0.04476318554115556,0.014921061847051853
2026-09-24,coinbase,1,2026-09-22,False,BTCUSDT,1,0.13168685430898652,0.3426151857028053,0.04511791604369168,0.015039305347897228
2026-09-24,coinbase,2,2026-09-23,False,BTCUSDT,1,0.1318498227418023,0.3426151857028053,0.045173751503564556,0.01505791716785485
2026-09-24,coinbase,3,2026-09-24,True,BTCUSDT,1,0.13294436083343145,0.3426151857028053,0.045548756875086874,0.01518291895836229
2026-09-24,coinbase,4,2026-09-18,False,BTCUSDT,1,0.13751474875024092,0.3426151857028053,0.0471146411799384,0.015704880393312803
2026-09-24,coinbase,5,2026-09-19,False,BTCUSDT,1,0.13860731471207646,0.3426151857028053,0.04748897086984526,0.015829656956615083
2026-09-24,coinbase,6,2026-09-20,False,BTCUSDT,1,0.13975551727839547,0.3426151857028053,0.04788236250532908,0.01596078750177636
2026-09-25,trend,0,2026-09-21,False,1000PEPEUSDT,1,0.002730701200433125,0.5699873952881126,0.0015564652645449991,0.0007782326322724996
2026-09-25,trend,0,2026-09-21,False,ACEUSDT,-1,-0.000953470615923913,0.5699873952881126,-0.0005434662328542236,0.0002717331164271118
2026-09-25,trend,0,2026-09-21,False,ADAUSDT,1,0.003647844296422822,0.5699873952881126,0.002079225268934642,0.001039612634467321
2026-09-25,trend,0,2026-09-21,False,AKEUSDT,1,0.0004616241682955238,0.5699873952881126,0.00026311995728880695,0.00013155997864440348
2026-09-25,trend,0,2026-09-21,False,BNBUSDT,1,0.006957438501210036,0.5699873952881126,0.003965652249181938,0.001982826124590969
2026-09-25,trend,0,2026-09-21,False,BTCUSDT,1,0.006532574650673029,0.5699873952881126,0.003723485209662272,0.001861742604831136
2026-09-25,trend,0,2026-09-21,False,BTWUSDT,1,0.0009827020280730907,0.5699873952881126,0.0005601277693257267,0.00028006388466286336
2026-09-25,trend,0,2026-09-21,False,CYSUSDT,-1,-0.0009172415840753924,0.5699873952881126,-0.0005228161413570753,0.00026140807067853765
2026-09-25,trend,0,2026-09-21,False,DOGEUSDT,1,0.0040919974308684754,0.5699873952881126,0.002332386957146371,0.0011661934785731855
2026-09-25,trend,0,2026-09-21,False,ENAUSDT,1,0.00220911836622968,0.5699873952881126,0.0012591696234503862,0.0006295848117251931
2026-09-25,trend,0,2026-09-21,False,ETHUSDT,1,0.004813929066835339,0.5699873952881126,0.0027438788899072095,0.0013719394449536047
2026-09-25,trend,0,2026-09-21,False,HYPEUSDT,1,0.0033347832093603242,0.5699873952881126,0.0019007843953538239,0.0009503921976769119
2026-09-25,trend,0,2026-09-21,False,LINKUSDT,1,0.00426155613077262,0.5699873952881126,0.002429033278853173,0.0012145166394265865
2026-09-25,trend,0,2026-09-21,False,PUMPUSDT,-1,-0.002158486101667461,0.5699873952881126,-0.0012303098708550285,0.0006151549354275142
2026-09-25,trend,0,2026-09-21,False,SOLUSDT,1,0.004438960545201384,0.5699873952881126,0.002530151558946037,0.0012650757794730185
2026-09-25,trend,0,2026-09-21,False,SUIUSDT,1,0.003356883656068527,0.5699873952881126,0.0019133813714077362,0.0009566906857038681
2026-09-25,trend,0,2026-09-21,False,TRUMPUSDT,-1,-0.0024822577818018957,0.5699873952881126,-0.0014148556474829106,0.0007074278237414553
2026-09-25,trend,0,2026-09-21,False,TUTUSDT,-1,-0.0006729595687911947,0.5699873952881126,-0.0003835784717495045,0.00019178923587475226
2026-09-25,trend,0,2026-09-21,False,XRPUSDT,1,0.003936629054986361,0.5699873952881126,0.00224382894126718,0.00112191447063359
2026-09-25,trend,0,2026-09-21,False,ZECUSDT,1,0.001993673458095699,0.5699873952881126,0.0011363687414350115,0.0005681843707175057
2026-09-25,trend,1,2026-09-22,False,1000PEPEUSDT,1,0.002737807267831378,0.5699873952881126,0.0015605156333920712,0.0007802578166960356
2026-09-25,trend,1,2026-09-22,False,ACEUSDT,-1,-0.000961383303710628,0.5699873952881126,-0.0005479763651555014,0.0002739881825777507
2026-09-25,trend,1,2026-09-22,False,ADAUSDT,1,0.0036526911328742897,0.5699873952881126,0.0020819879046190017,0.0010409939523095008
2026-09-25,trend,1,2026-09-22,False,AKEUSDT,1,0.00046494604021710573,0.5699873952881126,0.0002650133824128701,0.00013250669120643506
2026-09-25,trend,1,2026-09-22,False,BNBUSDT,1,0.006991763530124156,0.5699873952881126,0.003985217083005887,0.0019926085415029435
2026-09-25,trend,1,2026-09-22,False,BTCUSDT,1,0.006584342715449326,0.5699873952881126,0.0037529923540632194,0.0018764961770316097
2026-09-25,trend,1,2026-09-22,False,BTWUSDT,1,0.0009859675121142145,0.5699873952881126,0.0005619890540686816,0.0002809945270343408
2026-09-25,trend,1,2026-09-22,False,CYSUSDT,-1,-0.0009191892918627984,0.5699873952881126,-0.0005239263102456012,0.0002619631551228006
2026-09-25,trend,1,2026-09-22,False,DOGEUSDT,1,0.004125216413227783,0.5699873952881126,0.0023513213583754742,0.0011756606791877371
2026-09-25,trend,1,2026-09-22,False,ENAUSDT,1,0.00222612487437482,0.5699873952881126,0.0012688631187309804,0.0006344315593654902
2026-09-25,trend,1,2026-09-22,False,ETHUSDT,1,0.004851305576552145,0.5699873952881126,0.002765183029325652,0.001382591514662826
2026-09-25,trend,1,2026-09-22,False,HYPEUSDT,1,0.0033467824410490198,0.5699873952881126,0.001907623806169522,0.000953811903084761
2026-09-25,trend,1,2026-09-22,False,LINKUSDT,1,0.004293975369609908,0.5699873952881126,0.002447511836355262,0.001223755918177631
2026-09-25,trend,1,2026-09-22,False,PUMPUSDT,-1,-0.002174068846436701,0.5699873952881126,-0.001239191838957487,0.0006195959194787435
2026-09-25,trend,1,2026-09-22,False,SOLUSDT,1,0.0044754590853984194,0.5699873952881126,0.0025509552668047638,0.0012754776334023819
2026-09-25,trend,1,2026-09-22,False,SUIUSDT,1,0.0033798912275863208,0.5699873952881126,0.0019264953971690683,0.0009632476985845342
2026-09-25,trend,1,2026-09-22,False,TRUMPUSDT,1,0.002498397286378885,0.5699873952881126,0.0014240549616579893,0.0007120274808289946
2026-09-25,trend,1,2026-09-22,False,TUTUSDT,-1,-0.000675940349995293,0.5699873952881126,-0.00038527747946395227,0.00019263873973197613
2026-09-25,trend,1,2026-09-22,False,XRPUSDT,1,0.003956917087737815,0.5699873952881126,0.0022553928642107014,0.0011276964321053507
2026-09-25,trend,1,2026-09-22,False,ZECUSDT,1,0.001976308750582904,0.5699873952881126,0.0011264710770298536,0.0005632355385149268
2026-09-25,trend,2,2026-09-23,False,1000PEPEUSDT,1,0.0026368451634840996,0.5699873952881126,0.0015029685065123593,0.0007514842532561797
2026-09-25,trend,2,2026-09-23,False,ACEUSDT,-1,-0.0009684260165135029,0.5699873952881126,-0.0005519906226817742,0.0002759953113408871
2026-09-25,trend,2,2026-09-23,False,ADAUSDT,1,0.003611723314097633,0.5699873952881126,0.0020586367643038598,0.0010293183821519299
2026-09-25,trend,2,2026-09-23,False,AKEUSDT,1,0.0004679740391206574,0.5699873952881126,0.0002667393036208408,0.0001333696518104204
2026-09-25,trend,2,2026-09-23,False,BNBUSDT,1,0.006959584281258377,0.5699873952881126,0.003966875316762554,0.001983437658381277
2026-09-25,trend,2,2026-09-23,False,BTCUSDT,1,0.006592491137090115,0.5699873952881126,0.0037576368516899624,0.0018788184258449812
2026-09-25,trend,2,2026-09-23,False,BTWUSDT,1,0.0009856720424161456,0.5699873952881126,0.0005618206400650929,0.00028091032003254646
2026-09-25,trend,2,2026-09-23,False,CYSUSDT,-1,-0.0009264650443613088,0.5699873952881126,-0.0005280733974609881,0.00026403669873049403
2026-09-25,trend,2,2026-09-23,False,DOGEUSDT,1,0.004011368117128946,0.5699873952881126,0.002286429264624108,0.001143214632312054
2026-09-25,trend,2,2026-09-23,False,ENAUSDT,1,0.002234882766413802,0.5699873952881126,0.0012738550068024943,0.0006369275034012471
2026-09-25,trend,2,2026-09-23,False,ETHUSDT,1,0.004864623730907116,0.5699873952881126,0.0027727742094364877,0.0013863871047182438
2026-09-25,trend,2,2026-09-23,False,HYPEUSDT,1,0.003359534429966456,0.5699873952881126,0.0019148922791173144,0.0009574461395586572
2026-09-25,trend,2,2026-09-23,False,LINKUSDT,1,0.004246853844337995,0.5699873952881126,0.002420653160903521,0.0012103265804517605
2026-09-25,trend,2,2026-09-23,False,PUMPUSDT,-1,-0.002148802332112326,0.5699873952881126,-0.0012247902442697265,0.0006123951221348633
2026-09-25,trend,2,2026-09-23,False,SOLUSDT,1,0.004482839954824003,0.5699873952881126,0.0025551622693436135,0.0012775811346718068
2026-09-25,trend,2,2026-09-23,False,SUIUSDT,1,0.0033529056311573345,0.5699873952881126,0.0019111139473502142,0.0009555569736751071
2026-09-25,trend,2,2026-09-23,False,TRUMPUSDT,-1,-0.002430942264373586,0.5699873952881126,-0.0013856064493660868,0.0006928032246830434
2026-09-25,trend,2,2026-09-23,False,TUTUSDT,-1,-0.0006811763165267935,0.5699873952881126,-0.00038826191438905795,0.00019413095719452897
2026-09-25,trend,2,2026-09-23,False,XRPUSDT,1,0.003941669316906838,0.5699873952881126,0.0022467018270308026,0.0011233509135154013
2026-09-25,trend,2,2026-09-23,False,ZECUSDT,1,0.0019739741327649465,0.5699873952881126,0.0011251403743008028,0.0005625701871504014
2026-09-25,trend,3,2026-09-24,False,1000PEPEUSDT,1,0.0026557928925456695,0.5699873952881126,0.0015137684732467885,0.0007568842366233943
2026-09-25,trend,3,2026-09-24,False,ACEUSDT,-1,-0.0009762859801533084,0.5699873952881126,-0.0005564707028838862,0.0002782353514419431
2026-09-25,trend,3,2026-09-24,False,ADAUSDT,1,0.003614442019071132,0.5699873952881126,0.0020601863918702614,0.0010300931959351307
2026-09-25,trend,3,2026-09-24,False,AKEUSDT,1,0.00047068869436264944,0.5699873952881126,0.0002682866228913291,0.00013414331144566454
2026-09-25,trend,3,2026-09-24,False,BNBUSDT,1,0.006998527798825092,0.5699873952881126,0.003989072630903762,0.001994536315451881
2026-09-25,trend,3,2026-09-24,False,BTCUSDT,1,0.006647218041671572,0.5699873952881126,0.0037888304974845284,0.0018944152487422642
2026-09-25,trend,3,2026-09-24,False,BTWUSDT,1,0.0009925617579157797,0.5699873952881126,0.0005657476910570055,0.00028287384552850274
2026-09-25,trend,3,2026-09-24,False,CYSUSDT,-1,-0.0009320996478545577,0.5699873952881126,-0.0005312850504295863,0.00026564252521479317
2026-09-25,trend,3,2026-09-24,False,DOGEUSDT,1,0.004018476016380393,0.5699873952881126,0.002290480677604411,0.0011452403388022055
2026-09-25,trend,3,2026-09-24,False,ENAUSDT,1,0.00222020780440521,0.5699873952881126,0.0012654904634312651,0.0006327452317156326
2026-09-25,trend,3,2026-09-24,False,ETHUSDT,1,0.004904946322239042,0.5699873952881126,0.002795757578241039,0.0013978787891205195
2026-09-25,trend,3,2026-09-24,False,HYPEUSDT,1,0.0033812430879527596,0.5699873952881126,0.0019272659405381281,0.0009636329702690641
2026-09-25,trend,3,2026-09-24,False,LINKUSDT,1,0.004146240718499543,0.5699873952881126,0.002363304947375067,0.0011816524736875335
2026-09-25,trend,3,2026-09-24,False,PUMPUSDT,-1,-0.002161144848050978,0.5699873952881126,-0.0012318253227809007,0.0006159126613904504
2026-09-25,trend,3,2026-09-24,False,SOLUSDT,1,0.004509430201525016,0.5699873952881126,0.0025703183748007927,0.0012851591874003963
2026-09-25,trend,3,2026-09-24,False,SUIUSDT,1,0.003336424816002098,0.5699873952881126,0.0019017200904476563,0.0009508600452238281
2026-09-25,trend,3,2026-09-24,False,TRUMPUSDT,-1,-0.0024337347044129866,0.5699873952881126,-0.0013871981049906428,0.0006935990524953214
2026-09-25,trend,3,2026-09-24,False,TUTUSDT,-1,-0.0006856456089134606,0.5699873952881126,-0.0003908093547153153,0.00019540467735765766
2026-09-25,trend,3,2026-09-24,False,XRPUSDT,1,0.00396254929258446,0.5699873952881126,0.0022586031499809696,0.0011293015749904848
2026-09-25,trend,3,2026-09-24,False,ZECUSDT,1,0.0019874335513122123,0.5699873952881126,0.0011328120732206513,0.0005664060366103256
2026-09-25,trend,4,2026-09-25,True,1000PEPEUSDT,1,0.0026762688238898594,0.5699873952881126,0.0015254394960197615,0.0007627197480098807
2026-09-25,trend,4,2026-09-25,True,ACEUSDT,-1,-0.0009839331972641904,0.5699873952881126,-0.0005608295202461206,0.0002804147601230603
2026-09-25,trend,4,2026-09-25,True,ADAUSDT,1,0.003609918714947522,0.5699873952881126,0.0020576081655347485,0.0010288040827673743
2026-09-25,trend,4,2026-09-25,True,AKEUSDT,1,0.00047433303230178116,0.5699873952881126,0.00027036384958080444,0.00013518192479040222
2026-09-25,trend,4,2026-09-25,True,BNBUSDT,1,0.0070565961524192205,0.5699873952881126,0.004022170860517549,0.0020110854302587745
2026-09-25,trend,4,2026-09-25,True,BTCUSDT,1,0.006700873875653805,0.5699873952881126,0.0038194136465380724,0.0019097068232690362
2026-09-25,trend,4,2026-09-25,True,BTWUSDT,1,0.0009447267780314251,0.5699873952881126,0.0005384823554690629,0.00026924117773453144
2026-09-25,trend,4,2026-09-25,True,CYSUSDT,-1,-0.0009398947991867717,0.5699873952881126,-0.0005357281884333117,0.00026786409421665583
2026-09-25,trend,4,2026-09-25,True,DOGEUSDT,1,0.004024857747824757,0.5699873952881126,0.002294118184087812,0.001147059092043906
2026-09-25,trend,4,2026-09-25,True,ENAUSDT,1,0.0020988432080882116,0.5699873952881126,0.0011963141732963458,0.0005981570866481729
2026-09-25,trend,4,2026-09-25,True,ETHUSDT,1,0.004945572567565881,0.5699873952881126,0.00281891402599522,0.00140945701299761
2026-09-25,trend,4,2026-09-25,True,HYPEUSDT,1,0.0034091542456663355,0.5699873952881126,0.001943174948622765,0.0009715874743113825
2026-09-25,trend,4,2026-09-25,True,LINKUSDT,1,0.0041056212500320466,0.5699873952881126,0.002340152362345291,0.0011700761811726456
2026-09-25,trend,4,2026-09-25,True,PUMPUSDT,-1,-0.0021490442847718425,0.5699873952881126,-0.0012249281542359074,0.0006124640771179537
2026-09-25,trend,4,2026-09-25,True,SOLUSDT,1,0.004482508416565717,0.5699873952881126,0.0025549732967153353,0.0012774866483576677
2026-09-25,trend,4,2026-09-25,True,SUIUSDT,1,0.0029929661271175315,0.5699873952881126,0.001705952966981272,0.000852976483490636
2026-09-25,trend,4,2026-09-25,True,TRUMPUSDT,-1,-0.0024511644015132324,0.5699873952881126,-0.0013971328126414727,0.0006985664063207364
2026-09-25,trend,4,2026-09-25,True,TUTUSDT,-1,-0.0006911168704581032,0.5699873952881126,-0.0003939279048320862,0.0001969639524160431
2026-09-25,trend,4,2026-09-25,True,XRPUSDT,1,0.003984207752913141,0.5699873952881126,0.0022709481993696654,0.0011354740996848327
2026-09-25,trend,4,2026-09-25,True,ZECUSDT,1,0.00200382221564997,0.5699873952881126,0.001142153405318781,0.0005710767026593905
2026-09-25,trend,5,2026-09-19,False,1000PEPEUSDT,1,0.003023297575195855,0.5699873952881126,0.001723241510066752,0.000861620755033376
2026-09-25,trend,5,2026-09-19,False,ACEUSDT,-1,-0.0009407120636121161,0.5699873952881126,-0.0005361940188543753,0.0002680970094271877
